RunNumber,DataCategory,Date,TriggerNumbers,TriggerRates/Hz,RunType,TriggerType,LTBthrd:Nhit >,LTBthrd:Esum,LTBthrd:LowEsum,LTBthrd:HighEsum,PeriodFreq/ Hz,FEEthrd,FEEMaxHitPerCh,PMTHV,ACULEDfrequency/Hz,ACULED:NAME,LEDdriveVoltage/V,position/m,2ndLEDName,DoublePulseInterval/us,2ndLEDdriveVoltage/V,position/m,Comments,Description
2407,ACU A Z scan test,07/05/2010,52000,1770,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,3.18,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2408,ACU A Z scan test,07/05/2010,50000,1760,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,3.28,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2409,ACU A Z scan test,07/05/2010,51000,1740,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,3.38,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2410,ACU A Z scan test,07/05/2010,51000,1790,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,3.48,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2411,ACU A Z scan test,07/05/2010,52000,1750,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,3.58,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2412,ACU A Z scan test,07/05/2010,52000,1770,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,3.68,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2413,ACU A Z scan test,07/05/2010,52000,1660,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,3.78,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2414,ACU A Z scan test,07/05/2010,52000,1780,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,3.88,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2415,ACU A Z scan test,07/05/2010,52000,1660,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,3.98,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2416,ACU A Z scan test,07/05/2010,51000,1670,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,4.08,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2417,ACU A Z scan test,07/05/2010,51000,1760,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,4.18,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2418,ACU A Z scan test,07/05/2010,52000,1670,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,4.28,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2419,ACU A Z scan test,07/05/2010,35000,1750,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,4.28,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2420,ACU A Z scan test,07/05/2010,35000,1720,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,3.98,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2421,ACU A Z scan test,07/05/2010,35000,1740,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,3.68,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2422,ACU A Z scan test,07/05/2010,35000,1690,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,3.38,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2423,ACU A Z scan test,07/05/2010,35000,1740,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,3.08,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2424,ACU A Z scan test,07/05/2010,31000,1460,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,2.78,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2425,ACU A Z scan test,07/05/2010,33000,1570,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,2.48,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2426,ACU A Z scan test,07/05/2010,35000,1690,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,2.18,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2427,ACU A Z scan test,07/05/2010,35000,1690,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,1.88,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2428,ACU A Z scan test,07/05/2010,35000,1640,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,1.58,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2429,ACU A Z scan test,07/05/2010,35000,1760,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,1.28,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2430,ACU A Z scan test,07/05/2010,33000,1650,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,0.98,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2431,ACU A Z scan test,07/05/2010,35000,1710,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,0.68,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2432,ACU A Z scan test,07/05/2010,36000,1170,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,0.58,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2433,ACU A Z scan test,07/05/2010,37000,1180,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,0.68,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2434,ACU A Z scan test,07/05/2010,?,?,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,0.78,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2435,ACU A Z scan test,07/05/2010,52000,1700,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,0.88,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2436,ACU A Z scan test,07/05/2010,51000,1660,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,0.98,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2437,ACU A Z scan test,07/05/2010,50000,1670,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,1.08,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2438,ACU A Z scan test,07/05/2010,52000,1750,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,1.18,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2439,ACU A Z scan test,07/05/2010,52000,1760,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,1.28,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2440,ACU A Z scan test,07/05/2010,52000,1690,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,1.38,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2441,ACU A Z scan test,07/05/2010,34000,1650,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,1.48,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2442,ACU A Z scan test,07/05/2010,51000,1640,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,1.58,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2443,ACU A Z scan test,07/05/2010,51000,1650,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,1.68,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2444,ACU A Z scan test,07/05/2010,52000,1690,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,1.78,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2445,ACU A Z scan test,07/05/2010,51000,1640,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,1.88,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2446,ACU A Z scan test,07/05/2010,52000,1690,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,1.98,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2447,ACU A Z scan test,07/05/2010,52000,1700,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.08,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2448,ACU A Z scan test,07/05/2010,50000,1760,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.18,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2449,ACU A Z scan test,07/05/2010,51000,1700,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.28,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2450,ACU A Z scan test,07/05/2010,50000,1640,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.38,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2451,ACU A Z scan test,07/05/2010,48000,1580,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.48,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2452,ACU A Z scan test,07/05/2010,47000,1510,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.58,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2453,ACU A Z scan test,07/05/2010,46000,1470,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.68,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2454,ACU A Z scan test,07/05/2010,44000,1480,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.78,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2455,ACU A Z scan test,07/05/2010,49000,1580,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.88,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2456,ACU A Z scan test,07/05/2010,52000,1730,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.98,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2457,ACU A Z scan test,07/05/2010,52000,1660,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,3.08,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2458,ACU A Z scan test,07/05/2010,51000,1700,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,3.18,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2459,ACU A Z scan test,07/05/2010,51000,1790,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,3.28,~,~,~,~,HV on; all cable connect,test with ACU LED on,no external trigger input 
2460,ACU A Z scan test,07/05/2010,51000,1480,Adcalib,NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,3.38,~,~,~,~,HV on; all cable connect,test with ACU LED on,external trigger recovery half of the run
2461,ACU A Z scan test,07/05/2010,51000,1710,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,3.48,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2462,ACU A Z scan test,07/05/2010,52000,1740,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,3.58,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2463,ACU A Z scan test,07/05/2010,52000,1790,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,3.68,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2464,ACU A Z scan test,07/05/2010,51000,1740,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,3.78,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2465,ACU A Z scan test,07/05/2010,52000,1650,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,3.88,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2466,ACU A Z scan test,07/05/2010,51000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,3.98,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2467,ACU A Z scan test,07/05/2010,50000,1710,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,4.08,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2468,ACU A Z scan test,07/05/2010,52000,1670,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,4.18,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2469,ACU A Z scan test,07/05/2010,50000,1730,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,4.28,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2470,ACU A Z scan test,07/05/2010,35000,1760,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,4.28,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2471,ACU A Z scan test,07/05/2010,35000,1760,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,3.98,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2472,ACU A Z scan test,07/05/2010,35000,1750,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,3.68,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2473,ACU A Z scan test,07/05/2010,35000,1750,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,3.38,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2474,ACU A Z scan test,07/05/2010,35000,1760,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,3.08,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2475,ACU A Z scan test,07/05/2010,35000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.78,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2476,ACU A Z scan test,07/05/2010,35000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.48,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2477,ACU A Z scan test,07/05/2010,35000,1720,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.18,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2478,ACU A Z scan test,07/05/2010,30000,1350,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,1.88,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2479,ACU A Z scan test,07/05/2010,34000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,1.58,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2480,ACU A Z scan test,07/05/2010,35000,1710,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,1.28,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2481,ACU A Z scan test,07/05/2010,35000,1670,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,0.98,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2482,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,0.68,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2483,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,0.58,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2484,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,0.68,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2485,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,0.78,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2486,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,0.88,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2487,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,0.98,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2488,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,1.08,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2489,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,1.18,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2490,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,1.28,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2491,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,1.38,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2492,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,1.48,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2493,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,1.58,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2494,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,1.68,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2495,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,1.78,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2496,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,1.88,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2497,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,1.98,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2498,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,2.08,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2499,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,2.18,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2500,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,2.28,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2501,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,2.38,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2502,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,2.48,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2503,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,2.58,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2504,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,2.68,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2505,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,2.78,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2506,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,2.88,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2507,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,2.98,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2508,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,3.08,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2509,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,3.18,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2510,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,3.28,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2511,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,3.38,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2512,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,3.48,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2513,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,3.58,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2514,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,3.68,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2515,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,3.78,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2516,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,3.88,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2517,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,3.98,~,~,~,~,HV on; all cable connect,test with ACU LED on,
2518,ACU A Z scan test,07/05/2010,50000,1680,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,4.08,~,~,~,~,HV on; all cable connect,test with ACU LED on,
