RunNumber,DataCategory,Date,TriggerNumbers,TriggerRates/Hz,RunType,TriggerType,LTBthrd:Nhit >,LTBthrd:Esum,LTBthrd:LowEsum,LTBthrd:HighEsum,PeriodFreq/ Hz,FEEthrd,FEEMaxHitPerCh,PMTHV,ACULEDfrequency/Hz,ACULED:NAME,LEDdriveVoltage/V,position/m,2ndLEDName,DoublePulseInterval/us,2ndLEDdriveVoltage/V,position/m,Comments,Description,,,,
6100,"FEE threhould test wit hACU A LED, group 2",9/28/10,60s,1630,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.4,0,~,~,~,~,,FEE threshold test with ACU A LED,
6101,"FEE threhould test wit hACU A LED, group 2",9/28/10,60s,1640,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,0,~,~,~,~,,FEE threshold test with ACU A LED,
6102,"FEE threhould test wit hACU A LED,group 3",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-6.8,0,~,~,~,~,,FEE threshold test with ACU A LED,
6103,"FEE threhould test wit hACU A LED,group 3",9/28/10,60s,1630,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-6.9,0,~,~,~,~,,FEE threshold test with ACU A LED,
6104,"FEE threhould test wit hACU A LED,group 3",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7,0,~,~,~,~,,FEE threshold test with ACU A LED,
6105,"FEE threhould test wit hACU A LED,group 3",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.1,0,~,~,~,~,,FEE threshold test with ACU A LED,
6106,"FEE threhould test wit hACU A LED,group 3",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,0,~,~,~,~,,FEE threshold test with ACU A LED,
6107,"FEE threhould test wit hACU A LED,group 3",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,0,~,~,~,~,,FEE threshold test with ACU A LED,
6108,"FEE threhould test wit hACU A LED,group 3",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.4,0,~,~,~,~,,FEE threshold test with ACU A LED,
6109,"FEE threhould test wit hACU A LED,group 3",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,0,~,~,~,~,,FEE threshold test with ACU A LED,
6110,"FEE threhould test wit hACU A LED,group 4",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-6.8,0,~,~,~,~,,FEE threshold test with ACU A LED,
6111,"FEE threhould test wit hACU A LED,group 4",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-6.8,0,~,~,~,~,,FEE threshold test with ACU A LED,
6112,"FEE threhould test wit hACU A LED,group 4",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-6.9,0,~,~,~,~,,FEE threshold test with ACU A LED,
6113,"FEE threhould test wit hACU A LED,group 4",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7,0,~,~,~,~,,FEE threshold test with ACU A LED,
6114,"FEE threhould test wit hACU A LED,group 4",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.1,0,~,~,~,~,,FEE threshold test with ACU A LED,
6115,"FEE threhould test wit hACU A LED,group 4",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,0,~,~,~,~,,FEE threshold test with ACU A LED,
6116,"FEE threhould test wit hACU A LED,group 4",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,0,~,~,~,~,,FEE threshold test with ACU A LED,
6117,"FEE threhould test wit hACU A LED,group 4",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.4,0,~,~,~,~,,FEE threshold test with ACU A LED,
6118,"FEE threhould test wit hACU A LED,group 4",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,0,~,~,~,~,,FEE threshold test with ACU A LED,
6119,"FEE threhould test wit hACU A LED,group 5",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-6.8,0,~,~,~,~,,FEE threshold test with ACU A LED,
6120,"FEE threhould test wit hACU A LED,group 5",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-6.9,0,~,~,~,~,,FEE threshold test with ACU A LED,
6121,"FEE threhould test wit hACU A LED,group 5",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7,0,~,~,~,~,,FEE threshold test with ACU A LED,
6122,"FEE threhould test wit hACU A LED,group 5",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.1,0,~,~,~,~,,FEE threshold test with ACU A LED,
6123,"FEE threhould test wit hACU A LED,group 5",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,0,~,~,~,~,,FEE threshold test with ACU A LED,
6124,"FEE threhould test wit hACU A LED,group 5",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,0,~,~,~,~,,FEE threshold test with ACU A LED,
6125,"FEE threhould test wit hACU A LED,group ,error",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.4,0,~,~,~,~,,FEE threshold test with ACU A LED,
6126,"FEE threhould test wit hACU A LED,group 5",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,0,~,~,~,~,,FEE threshold test with ACU A LED,
6127,"FEE threhould test wit hACU A LED,group 6",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-6.8,0,~,~,~,~,,FEE threshold test with ACU A LED,
6128,"FEE threhould test wit hACU A LED,group 6",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-6.9,0,~,~,~,~,,FEE threshold test with ACU A LED,
6129,"FEE threhould test wit hACU A LED,group 6",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7,0,~,~,~,~,,FEE threshold test with ACU A LED,
6130,"FEE threhould test wit hACU A LED,group 6",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.1,0,~,~,~,~,,FEE threshold test with ACU A LED,
6131,"FEE threhould test wit hACU A LED,group 6",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,0,~,~,~,~,,FEE threshold test with ACU A LED,
6132,"FEE threhould test wit hACU A LED,group 6",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,0,~,~,~,~,,FEE threshold test with ACU A LED,
6133,"FEE threhould test wit hACU A LED,group 6",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.4,0,~,~,~,~,,FEE threshold test with ACU A LED,
6134,"FEE threhould test wit hACU A LED,group 6",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,0,~,~,~,~,,FEE threshold test with ACU A LED,
6135,"FEE threhould test wit hACU A LED,group 7",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-6.8,0,~,~,~,~,,FEE threshold test with ACU A LED,
6136,"FEE threhould test wit hACU A LED,group 7",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-6.9,0,~,~,~,~,,FEE threshold test with ACU A LED,
6137,"FEE threhould test wit hACU A LED,group 7",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7,0,~,~,~,~,,FEE threshold test with ACU A LED,
6138,"FEE threhould test wit hACU A LED,group 7",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.1,0,~,~,~,~,,FEE threshold test with ACU A LED,
6139,"FEE threhould test wit hACU A LED,group 7",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,0,~,~,~,~,,FEE threshold test with ACU A LED,
6140,"FEE threhould test wit hACU A LED,group 7",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,0,~,~,~,~,,FEE threshold test with ACU A LED,
6141,"FEE threhould test wit hACU A LED,group 7",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.4,0,~,~,~,~,,FEE threshold test with ACU A LED,
6142,"FEE threhould test wit hACU A LED,group 7",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,0,~,~,~,~,,FEE threshold test with ACU A LED,
6143,"FEE threhould test wit hACU A LED,group 8",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-6.8,0,~,~,~,~,,FEE threshold test with ACU A LED,
6144,"FEE threhould test wit hACU A LED,group 8",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-6.9,0,~,~,~,~,,FEE threshold test with ACU A LED,
6145,"FEE threhould test wit hACU A LED,group 8",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7,0,~,~,~,~,,FEE threshold test with ACU A LED,
6146,"FEE threhould test wit hACU A LED,group 8",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.1,0,~,~,~,~,,FEE threshold test with ACU A LED,
6147,"FEE threhould test wit hACU A LED,group 8",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,0,~,~,~,~,,FEE threshold test with ACU A LED,
6148,"FEE threhould test wit hACU A LED,group 8",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.3,0,~,~,~,~,,FEE threshold test with ACU A LED,
6149,"FEE threhould test wit hACU A LED,group 8",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.4,0,~,~,~,~,,FEE threshold test with ACU A LED,
6150,"FEE threhould test wit hACU A LED,group 8",9/28/10,60s,1620,ADCalib,Npmt+totalESum+external,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.5,0,~,~,~,~,,FEE threshold test with ACU A LED,
6151,"double pulse, separation scan,",9/28/10,,1650,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,0.2,-7.25,0,,double pulse separation scan with ACU A and B,
6152,"double pulse, separation scan,",9/28/10,,1650,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,0.4,-7.25,0,,double pulse separation scan with ACU A and B,
6153,"double pulse, separation scan,",9/28/10,,1650,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,0.6,-7.25,0,,double pulse separation scan with ACU A and B,
6154,"double pulse, separation scan,",9/28/10,,1650,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,0.8,-7.25,0,,double pulse separation scan with ACU A and B,
6155,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,1,-7.25,0,,double pulse separation scan with ACU A and B,
6156,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,1.2,-7.25,0,,double pulse separation scan with ACU A and B,
6157,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,1.4,-7.25,0,,double pulse separation scan with ACU A and B,
6158,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,1.6,-7.25,0,,double pulse separation scan with ACU A and B,
6159,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,1.8,-7.25,0,,double pulse separation scan with ACU A and B,
6160,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,2,-7.25,0,,double pulse separation scan with ACU A and B,
6161,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,2.2,-7.25,0,,double pulse separation scan with ACU A and B,
6162,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,2.4,-7.25,0,,double pulse separation scan with ACU A and B,
6163,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,2.6,-7.25,0,,double pulse separation scan with ACU A and B,
6164,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,2.8,-7.25,0,,double pulse separation scan with ACU A and B,
6165,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,3,-7.25,0,,double pulse separation scan with ACU A and B,
6166,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,3.2,-7.25,0,,double pulse separation scan with ACU A and B,
6167,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,3.4,-7.25,0,,double pulse separation scan with ACU A and B,
6168,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,3.6,-7.25,0,,double pulse separation scan with ACU A and B,
6169,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,3.8,-7.25,0,,double pulse separation scan with ACU A and B,
6170,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,4,-7.25,0,,double pulse separation scan with ACU A and B,
6171,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,4.2,-7.25,0,,double pulse separation scan with ACU A and B,
6172,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,4.4,-7.25,0,,double pulse separation scan with ACU A and B,
6173,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,4.6,-7.25,0,,double pulse separation scan with ACU A and B,
6174,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,4.8,-7.25,0,,double pulse separation scan with ACU A and B,
6175,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,5,-7.25,0,,double pulse separation scan with ACU A and B,
6176,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,5.2,-7.25,0,,double pulse separation scan with ACU A and B,
6177,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,5.4,-7.25,0,,double pulse separation scan with ACU A and B,
6178,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,5.6,-7.25,0,,double pulse separation scan with ACU A and B,
6179,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,5.8,-7.25,0,,double pulse separation scan with ACU A and B,
6180,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,6,-7.25,0,,double pulse separation scan with ACU A and B,
6181,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,6.2,-7.25,0,,double pulse separation scan with ACU A and B,
6182,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,6.4,-7.25,0,,double pulse separation scan with ACU A and B,
6183,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,6.6,-7.25,0,,double pulse separation scan with ACU A and B,
6184,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,6.8,-7.25,0,,double pulse separation scan with ACU A and B,
6185,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,7,-7.25,0,,double pulse separation scan with ACU A and B,
6186,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,7.2,-7.25,0,,double pulse separation scan with ACU A and B,
6187,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,7.4,-7.25,0,,double pulse separation scan with ACU A and B,
6188,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,7.6,-7.25,0,,double pulse separation scan with ACU A and B,
6189,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,7.8,-7.25,0,,double pulse separation scan with ACU A and B,
6190,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,8,-7.25,0,,double pulse separation scan with ACU A and B,
6191,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,8.2,-7.25,0,,double pulse separation scan with ACU A and B,
6192,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,8.4,-7.25,0,,double pulse separation scan with ACU A and B,
6193,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,8.6,-7.25,0,,double pulse separation scan with ACU A and B,
6194,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,8.8,-7.25,0,,double pulse separation scan with ACU A and B,
6195,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,9,-7.25,0,,double pulse separation scan with ACU A and B,
6196,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,9.2,-7.25,0,,double pulse separation scan with ACU A and B,
6197,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,9.4,-7.25,0,,double pulse separation scan with ACU A and B,
6198,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,9.6,-7.25,0,,double pulse separation scan with ACU A and B,
6199,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,9.8,-7.25,0,,double pulse separation scan with ACU A and B,
6200,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,10,-7.25,0,,double pulse separation scan with ACU A and B,
6201,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,11,-7.25,0,,double pulse separation scan with ACU A and B,
6202,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,12,-7.25,0,,double pulse separation scan with ACU A and B,
6203,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,13,-7.25,0,,double pulse separation scan with ACU A and B,
6204,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,14,-7.25,0,,double pulse separation scan with ACU A and B,
6205,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,15,-7.25,0,,double pulse separation scan with ACU A and B,
6206,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,16,-7.25,0,,double pulse separation scan with ACU A and B,
6207,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,17,-7.25,0,,double pulse separation scan with ACU A and B,
6208,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,18,-7.25,0,,double pulse separation scan with ACU A and B,
6209,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,19,-7.25,0,,double pulse separation scan with ACU A and B,
6210,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,20,-7.25,0,,double pulse separation scan with ACU A and B,
6211,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,22,-7.25,0,,double pulse separation scan with ACU A and B,
6212,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,24,-7.25,0,,double pulse separation scan with ACU A and B,
6213,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,26,-7.25,0,,double pulse separation scan with ACU A and B,
6214,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,28,-7.25,0,,double pulse separation scan with ACU A and B,
6215,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,30,-7.25,0,,double pulse separation scan with ACU A and B,
6216,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,35,-7.25,0,,double pulse separation scan with ACU A and B,
6217,"double pulse, separation scan,",9/28/10,,2150,ADCalib,Npmt+totalESum,45,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.2,~,ACU B,40,-7.25,0,,double pulse separation scan with ACU A and B,
